"codmunicipio","porte","pib","pib_percapita","pop_estimada","reg_metropolitana","desc_pibpercapita"
5209101,"Médio porte",7085125625,2193266015625,32492,"N","Municipio com alto PIB per capita"
5209150,"Pequeno porte",120889484375,25237890625,4949,"N","Municipio com alto PIB per capita"
5209200,"Pequeno porte",88643953125,634395019531,13976,"S","Municipio com médio PIB per capita"
5209291,"Pequeno porte",16679578125,703779980469,2376,"N","Municipio com médio PIB per capita"
5209408,"Pequeno porte",2906602539062,710139990234,4258,"N","Municipio com médio PIB per capita"
5209457,"Pequeno porte",1433946679688,602752001953,2299,"N","Municipio com médio PIB per capita"
5209606,"Pequeno porte",3452212109375,931520019531,3571,"N","Municipio com médio PIB per capita"
5209705,"Pequeno porte",257722515625,1751069921875,17398,"S","Municipio com alto PIB per capita"
5209804,"Pequeno porte",3494949609375,833123046875,4029,"N","Municipio com médio PIB per capita"
5209903,"Pequeno porte",824388828125,641297998047,12427,"N","Municipio com médio PIB per capita"
5209937,"Pequeno porte",786163671875,1321505957031,5699,"N","Municipio com médio PIB per capita"
5209952,"Pequeno porte",1248324609375,934095019531,13687,"N","Municipio com médio PIB per capita"
5210000,"Médio porte",45255871875,967295019531,48246,"S","Municipio com médio PIB per capita"
5210109,"Pequeno porte",4550391875,18943390625,24735,"N","Municipio com alto PIB per capita"
5210158,"Pequeno porte",262885234375,904629003906,2844,"N","Municipio com médio PIB per capita"
5210208,"Médio porte",231045234375,721002001953,31274,"N","Municipio com médio PIB per capita"
5210307,"Pequeno porte",229172890625,796845996094,2887,"N","Municipio com médio PIB per capita"
5210406,"Médio porte",5045161875,1559266015625,35371,"N","Municipio com alto PIB per capita"
5210562,"Pequeno porte",3728344140625,854341015625,4513,"N","Municipio com médio PIB per capita"
5210604,"Pequeno porte",5755748828125,1029466992188,5437,"N","Municipio com médio PIB per capita"
5210802,"Pequeno porte",639811328125,1157400976562,5062,"N","Municipio com médio PIB per capita"
5210901,"Pequeno porte",1339681875,784081982422,18458,"N","Municipio com médio PIB per capita"
5211008,"Pequeno porte",85750171875,1100490039062,7835,"N","Municipio com médio PIB per capita"
5211206,"Médio porte",192856984375,766218017578,26125,"N","Municipio com médio PIB per capita"
5211305,"Pequeno porte",850423515625,1549041015625,6300,"N","Municipio com alto PIB per capita"
5211404,"Pequeno porte",612180625,671472021484,8575,"N","Municipio com médio PIB per capita"
5211503,"Médio porte",21514465,2317569921875,92883,"N","Municipio com alto PIB per capita"
5211602,"Pequeno porte",303265546875,1107616992188,2663,"N","Municipio com médio PIB per capita"
5211701,"Pequeno porte",11692384375,1772648046875,6164,"N","Municipio com alto PIB per capita"
5211800,"Médio porte",29943440625,716829980469,41870,"N","Municipio com médio PIB per capita"
5211909,"Médio porte",19309885,2233725,88006,"N","Municipio com alto PIB per capita"
5212006,"Pequeno porte",2228128515625,728385009766,3000,"N","Municipio com médio PIB per capita"
5212055,"Pequeno porte",1310499804688,570775,2300,"N","Municipio com médio PIB per capita"
5212105,"Pequeno porte",827137421875,1196323046875,7118,"N","Municipio com médio PIB per capita"
5212204,"Pequeno porte",18834421875,984549023438,19153,"N","Municipio com médio PIB per capita"
5212253,"Pequeno porte",1536355761719,1141423046875,1254,"N","Municipio com médio PIB per capita"
5212303,"Pequeno porte",90110171875,946733984375,7882,"N","Municipio com médio PIB per capita"
5212501,"Grande porte",2040827875,971526953125,174531,"S","Municipio com médio PIB per capita"
5212600,"Pequeno porte",2975437695312,1058498046875,2374,"N","Municipio com médio PIB per capita"
5212709,"Pequeno porte",2951258398438,415904980469,6871,"N","Municipio com baixo PIB per capita"
5212808,"Pequeno porte",830605078125,801741992188,10649,"N","Municipio com médio PIB per capita"
5212907,"Pequeno porte",2182219921875,1011691992188,2072,"N","Municipio com médio PIB per capita"
5212956,"Pequeno porte",45910546875,10387,4414,"N","Municipio com médio PIB per capita"
5213004,"Pequeno porte",980951015625,845355957031,11521,"N","Municipio com médio PIB per capita"
5213053,"Pequeno porte",2972185351562,1010604003906,2685,"S","Municipio com médio PIB per capita"
5213087,"Médio porte",6094335625,193982109375,31154,"N","Municipio com alto PIB per capita"
5213103,"Médio porte",886822875,1834969921875,52935,"N","Municipio com alto PIB per capita"
5213400,"Pequeno porte",175790234375,942575,1763,"N","Municipio com médio PIB per capita"
5213509,"Pequeno porte",4051472265625,542656005859,7730,"N","Municipio com médio PIB per capita"
5213707,"Pequeno porte",1042655703125,1292015039062,7987,"N","Municipio com médio PIB per capita"
5213756,"Pequeno porte",36496109375,366242890625,10572,"N","Municipio com alto PIB per capita"
5213772,"Pequeno porte",2988386914062,635556982422,4122,"N","Municipio com médio PIB per capita"
5213806,"Médio porte",634494625,1553687011719,41460,"N","Municipio com alto PIB per capita"
5213855,"Pequeno porte",1669507617188,701768994141,2356,"N","Municipio com médio PIB per capita"
5213905,"Pequeno porte",4660453515625,950919042969,5007,"N","Municipio com médio PIB per capita"
5214002,"Pequeno porte",3239989375,2302274023438,13404,"N","Municipio com alto PIB per capita"
5214051,"Pequeno porte",5663841796875,834512988281,6438,"N","Municipio com médio PIB per capita"
5214101,"Pequeno porte",2975450585938,728206005859,3849,"N","Municipio com médio PIB per capita"
5214408,"Pequeno porte",1030917421875,1352554980469,7874,"N","Municipio com alto PIB per capita"
5214507,"Pequeno porte",33830190625,1669801953125,24210,"S","Municipio com alto PIB per capita"
5214606,"Médio porte",6891366875,1731368945312,42361,"S","Municipio com alto PIB per capita"
5214705,"Pequeno porte",1635448339844,717931982422,2259,"N","Municipio com médio PIB per capita"
5214804,"Pequeno porte",2050970117188,928461035156,2062,"N","Municipio com médio PIB per capita"
5214838,"Pequeno porte",163690328125,1218658984375,11927,"N","Municipio com médio PIB per capita"
5214861,"Pequeno porte",6024573828125,697935009766,8508,"N","Municipio com médio PIB per capita"
5214879,"Pequeno porte",1999143359375,746506005859,2826,"N","Municipio com médio PIB per capita"
5214903,"Pequeno porte",3434116015625,945255957031,3471,"N","Municipio com médio PIB per capita"
5215009,"Pequeno porte",74443796875,1028229003906,8129,"S","Municipio com médio PIB per capita"
5215207,"Pequeno porte",3389266015625,100363203125,3519,"N","Municipio com médio PIB per capita"
5215231,"Médio porte",35258496875,396898999023,95018,"S","Municipio com baixo PIB per capita"
5215256,"Pequeno porte",299516015625,7021,3956,"N","Municipio com médio PIB per capita"
5215306,"Pequeno porte",234588984375,1543246972656,14300,"N","Municipio com alto PIB per capita"
5215405,"Pequeno porte",367116953125,798254003906,4034,"N","Municipio com médio PIB per capita"
5215504,"Pequeno porte",19492321875,3885255078125,5467,"N","Municipio com alto PIB per capita"
5215603,"Médio porte",160105703125,571560986328,27671,"S","Municipio com médio PIB per capita"
5215652,"Pequeno porte",4271381640625,1287724023438,3371,"N","Municipio com médio PIB per capita"
5215702,"Pequeno porte",42638515625,1870274023438,23338,"N","Municipio com alto PIB per capita"
5215801,"Pequeno porte",1523296191406,655462988281,2335,"N","Municipio com médio PIB per capita"
5215900,"Pequeno porte",3843957421875,102205703125,3557,"N","Municipio com médio PIB per capita"
5216007,"Pequeno porte",499495390625,187427890625,2682,"N","Municipio com alto PIB per capita"
5216304,"Pequeno porte",8828484375,1122930957031,9100,"N","Municipio com médio PIB per capita"
5216403,"Pequeno porte",259728625,2294625,10863,"N","Municipio com alto PIB per capita"
5216452,"Pequeno porte",145665390625,5147187109375,2950,"N","Municipio com alto PIB per capita"
5216809,"Pequeno porte",713420625,709095019531,10283,"N","Municipio com médio PIB per capita"
5216908,"Pequeno porte",2201368359375,78035,2773,"N","Municipio com médio PIB per capita"
5217104,"Pequeno porte",36221796875,1507169042969,24026,"N","Municipio com alto PIB per capita"
5217203,"Pequeno porte",1127845078125,1005658007812,11266,"N","Municipio com médio PIB per capita"
5217302,"Pequeno porte",1820774375,869312011719,23006,"S","Municipio com médio PIB per capita"
5217401,"Médio porte",356490375,1276462011719,28762,"N","Municipio com médio PIB per capita"
5217609,"Médio porte",3762688125,472397021484,81649,"S","Municipio com médio PIB per capita"
5217708,"Pequeno porte",17280028125,1035537988281,17121,"N","Municipio com médio PIB per capita"
5218003,"Médio porte",33265325,821995019531,42355,"N","Municipio com médio PIB per capita"
5218052,"Pequeno porte",14455484375,457741796875,3347,"N","Municipio com alto PIB per capita"
5218102,"Pequeno porte",103158140625,3106236914062,3839,"N","Municipio com alto PIB per capita"
5218300,"Médio porte",189625765625,606666992188,31419,"N","Municipio com médio PIB per capita"
5218391,"Pequeno porte",2355865429688,696795019531,3239,"N","Municipio com médio PIB per capita"
5218508,"Médio porte",7003266875,1761561914062,43220,"N","Municipio com alto PIB per capita"
5218607,"Pequeno porte",1193401796875,1093759960938,10523,"N","Municipio com médio PIB per capita"
5218706,"Pequeno porte",74336078125,174661796875,4566,"N","Municipio com alto PIB per capita"
5218789,"Pequeno porte",4945197265625,1505387011719,3312,"N","Municipio com alto PIB per capita"
5218805,"Grande porte",42603185,2613355078125,176424,"N","Municipio com alto PIB per capita"
5218904,"Pequeno porte",160824359375,863811035156,18915,"N","Municipio com médio PIB per capita"
5219001,"Pequeno porte",884315625,1114308984375,7550,"N","Municipio com médio PIB per capita"
5219100,"Pequeno porte",49571890625,821950976562,5751,"S","Municipio com médio PIB per capita"
5219209,"Pequeno porte",5921090625,1608991992188,3142,"N","Municipio com alto PIB per capita"
5219258,"Pequeno porte",10565959375,2164268945312,4762,"N","Municipio com alto PIB per capita"
5219308,"Médio porte",51181984375,1408575,36469,"N","Municipio com alto PIB per capita"
5219357,"Pequeno porte",37564171875,1050745996094,3686,"N","Municipio com médio PIB per capita"
5219407,"Pequeno porte",6271559765625,999133007812,6924,"N","Municipio com médio PIB per capita"
5219456,"Pequeno porte",2935061328125,820766992188,3173,"N","Municipio com médio PIB per capita"
5219506,"Pequeno porte",2078069140625,751562011719,2909,"N","Municipio com médio PIB per capita"
5219605,"Pequeno porte",299010078125,722072021484,3995,"N","Municipio com médio PIB per capita"
5219704,"Pequeno porte",638666953125,539916015625,10302,"N","Municipio com médio PIB per capita"
5219712,"Pequeno porte",710733515625,165479296875,4423,"N","Municipio com alto PIB per capita"
5219738,"Pequeno porte",3771775,891673046875,4703,"S","Municipio com médio PIB per capita"
5219753,"Médio porte",233394609375,399142993164,63248,"S","Municipio com baixo PIB per capita"
5219803,"Pequeno porte",7300775,718862988281,11272,"N","Municipio com médio PIB per capita"
5219902,"Pequeno porte",3808313671875,654012011719,6120,"N","Municipio com médio PIB per capita"
5220009,"Pequeno porte",1006675859375,1140062988281,10257,"S","Municipio com médio PIB per capita"
5220058,"Pequeno porte",2242616015625,1341278027344,1689,"N","Municipio com alto PIB per capita"
5220108,"Médio porte",34558590625,1243428027344,30034,"N","Municipio com médio PIB per capita"
5220157,"Pequeno porte",513862734375,115319296875,4617,"N","Municipio com médio PIB per capita"
5220207,"Pequeno porte",217922734375,941675976562,22283,"N","Municipio com médio PIB per capita"
5220264,"Pequeno porte",513488828125,1331662011719,3757,"N","Municipio com alto PIB per capita"
5220280,"Pequeno porte",1845134960938,860604003906,1991,"N","Municipio com médio PIB per capita"
5220405,"Pequeno porte",1256673375,87432921875,17088,"N","Municipio com alto PIB per capita"
5220454,"Médio porte",265843525,3429751953125,84443,"S","Municipio com alto PIB per capita"
5220504,"Pequeno porte",166530421875,2131452929688,7481,"N","Municipio com alto PIB per capita"
5220603,"Pequeno porte",31142853125,1625919042969,19089,"N","Municipio com alto PIB per capita"
5220686,"Pequeno porte",3333249609375,454679003906,6514,"S","Municipio com médio PIB per capita"
5220702,"Pequeno porte",2232618945312,636074023438,2825,"N","Municipio com médio PIB per capita"
5221007,"Pequeno porte",3102149609375,893733984375,3541,"N","Municipio com médio PIB per capita"
5221080,"Pequeno porte",1453007128906,498458984375,3016,"N","Municipio com médio PIB per capita"
5221197,"Pequeno porte",472212109375,7935,6561,"S","Municipio com médio PIB per capita"
5221304,"Pequeno porte",2309980078125,778556982422,2819,"N","Municipio com médio PIB per capita"
5221403,"Grande porte",7596054375,723577978516,104488,"S","Municipio com médio PIB per capita"
5221452,"Pequeno porte",2223945703125,603841015625,3452,"N","Municipio com médio PIB per capita"
5221502,"Pequeno porte",605605625,1190965039062,4839,"N","Municipio com médio PIB per capita"
5221551,"Pequeno porte",17539921875,431168203125,4399,"N","Municipio com alto PIB per capita"
5221577,"Pequeno porte",2741987695312,879687988281,2933,"N","Municipio com médio PIB per capita"
5221601,"Médio porte",35087725,1017920996094,36929,"N","Municipio com médio PIB per capita"
5221700,"Pequeno porte",125436234375,888673046875,13826,"N","Municipio com médio PIB per capita"
5221809,"Pequeno porte",382380078125,1405808984375,3074,"N","Municipio com alto PIB per capita"
5221858,"Grande porte",690698125,559522998047,132982,"S","Municipio com médio PIB per capita"
5221908,"Pequeno porte",2872576757812,75475,3659,"N","Municipio com médio PIB per capita"
5222005,"Pequeno porte",166570703125,1298190039062,12548,"N","Municipio com médio PIB per capita"
5222054,"Pequeno porte",135124515625,2217700976562,7371,"N","Municipio com alto PIB per capita"
5222203,"Pequeno porte",667864296875,1458855957031,4735,"S","Municipio com alto PIB per capita"
5222302,"Pequeno porte",897754375,1675226953125,5145,"S","Municipio com alto PIB per capita"
