codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;PIB_percapita;tipo_processo;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;mediana;qtd_npu;num_dias
TRT10;G2;27679;Trabalho;GABINETE DA DESEMBARGADORA MARIA REGINA MACHADO GUIMARÃES;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;777;9;6419
TRT10;G2;27683;Trabalho;GABINETE DO DESEMBARGADOR JOSÉ RIBAMAR OLIVEIRA LIMA JÚNIOR;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;127;2;259
TRT10;G2;27683;Trabalho;GABINETE DO DESEMBARGADOR JOSÉ RIBAMAR OLIVEIRA LIMA JÚNIOR;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;176;6;3632
TRT10;G2;27684;Trabalho;GABINETE DO DESEMBARGADOR JOSÉ LEONE CORDEIRO LEITE;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;410;16;8822
TRT10;G2;27685;Trabalho;GABINETE DO DESEMBARGADOR DORIVAL BORGES DE SOUZA NETO;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;121;6;793
TRT10;G2;27685;Trabalho;GABINETE DO DESEMBARGADOR DORIVAL BORGES DE SOUZA NETO;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;147;18;6868
TRT10;G2;27686;Trabalho;GABINETE DA DESEMBARGADORA ELKE DORIS JUST;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;134;8;1636
TRT10;G2;27687;Trabalho;GABINETE DA DESEMBARGADORA CILENE FERREIRA AMARO SANTOS;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;190;1;190
TRT10;G2;27687;Trabalho;GABINETE DA DESEMBARGADORA CILENE FERREIRA AMARO SANTOS;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;586;19;14494
TRT10;G2;27688;Trabalho;GABINETE DO DESEMBARGADOR GRIJALBO FERNANDES COUTINHO;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;138;3;685
TRT10;G2;27688;Trabalho;GABINETE DO DESEMBARGADOR GRIJALBO FERNANDES COUTINHO;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;427;21;11721
TRT11;G1;27762;Trabalho;ª Vara do Trabalho de Boa Vista;RR;Grande_Porte;15325.90039062;Execução Fiscal;;Trabalho;Acervo Grande;513;2;1869
TRT11;G1;27762;Trabalho;ª Vara do Trabalho de Boa Vista;RR;Grande_Porte;15325.90039062;Trabalho;;Trabalho;Acervo Grande;985;12;11181
TRT11;G1;27763;Trabalho;ª Vara do Trabalho de Boa Vista;RR;Grande_Porte;15325.90039062;Execução Fiscal;;Trabalho;Acervo Grande;207;2;1005
TRT11;G1;27763;Trabalho;ª Vara do Trabalho de Boa Vista;RR;Grande_Porte;15325.90039062;Trabalho;;Trabalho;Acervo Grande;963;31;27614
TRT11;G1;27764;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;675;2;1430
TRT11;G1;27764;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;813;1;813
TRT11;G1;27764;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;801;74;66068
TRT11;G1;27765;Trabalho;ª Vara do Trabalho de Boa Vista;RR;Grande_Porte;15325.90039062;Civel;;Trabalho;Acervo Grande;1133;1;1133
TRT11;G1;27765;Trabalho;ª Vara do Trabalho de Boa Vista;RR;Grande_Porte;15325.90039062;Execução Fiscal;;Trabalho;Acervo Grande;688;1;688
TRT11;G1;27765;Trabalho;ª Vara do Trabalho de Boa Vista;RR;Grande_Porte;15325.90039062;Trabalho;;Trabalho;Acervo Grande;1080;37;36242
TRT11;G1;27766;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;612;2;1348
TRT11;G1;27766;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;1060;2;3242
TRT11;G1;27766;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;749;42;37982
TRT11;G1;27767;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;1105;3;3008
TRT11;G1;27767;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;700;5;3018
TRT11;G1;27767;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;899;162;148609
TRT11;G1;27768;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;1129;2;3574
TRT11;G1;27768;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;402;131;89986
TRT11;G1;27769;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;881;2;1984
TRT11;G1;27769;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;1148;67;72680
TRT11;G1;27770;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;230;5;1599
TRT11;G1;27770;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;982;79;76261
TRT11;G1;27771;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;894;3;2655
TRT11;G1;27771;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;698;3;3192
TRT11;G1;27771;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;873;78;72122
TRT11;G1;27772;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;622;1;622
TRT11;G1;27772;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;1476;1;1476
TRT11;G1;27772;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;1145;26;33768
TRT11;G1;27773;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;558;8;4524
TRT11;G1;27773;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;834;54;47135
TRT11;G1;27774;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;688;3;2181
TRT11;G1;27774;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;712;4;2596
TRT11;G1;27774;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;799;72;58909
TRT11;G1;27775;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;817;6;4962
TRT11;G1;27775;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;1043;152;156654
TRT11;G1;27776;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;485;6;3974
TRT11;G1;27776;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;898;49;46484
TRT11;G1;27777;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;973;1;973
TRT11;G1;27777;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;470;9;4792
TRT11;G1;27777;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;980;40;35300
TRT11;G1;27778;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;650;1;650
TRT11;G1;27778;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;689;9;7531
TRT11;G1;27778;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;794;30;22656
TRT11;G1;27779;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;736;12;10713
TRT11;G1;27779;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;887;183;183885
TRT11;G1;27780;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;835;3;2242
TRT11;G1;27780;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;987;114;113831
TRT11;G1;27781;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;588;2;1232
TRT11;G1;27781;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;360;12;4498
TRT11;G1;27781;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;741;105;88295
TRT11;G1;27782;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;692;2;3220
TRT11;G1;27782;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;1012;119;121076
TRT11;G1;27801;Trabalho;Núcleo de Apoio à Execução;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;360;1;360
TRT11;G1;27801;Trabalho;Núcleo de Apoio à Execução;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;1442;18;25582
TRT11;G1;27805;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;1100;1;1100
TRT11;G1;27805;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Execução Fiscal;;Trabalho;Acervo Grande;842;2;1961
TRT11;G1;27805;Trabalho;ª Vara do Trabalho de Manaus;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;821;68;61871
TRT11;G1;27821;Trabalho;Vara do Trabalho de Coari;AM;Medio_Porte;16470.11914062;Civel;;Trabalho;Acervo Grande;1008;1;1008
TRT11;G1;27825;Trabalho;Vara do Trabalho de Lábrea;AM;Medio_Porte;10016.04980469;Trabalho;;Trabalho;Acervo Médio;386;3;2243
TRT11;G1;27826;Trabalho;Vara do Trabalho de Manacapuru;AM;Medio_Porte;4601.97998047;Civel;;Trabalho;Acervo Grande;749;1;749
TRT11;G1;27830;Trabalho;Vara do Trabalho de Tefé;AM;Medio_Porte;4539.33984375;Execução Fiscal;;Trabalho;Acervo Médio;166;2;1027
TRT11;G2;27785;Trabalho;Gabinete da Presidencia;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;1233;1;1233
TRT11;G2;27785;Trabalho;Gabinete da Presidencia;AM;Grande_Porte;23286.06054688;Trabalho;;Trabalho;Acervo Grande;622;1;622
TRT11;G2;27796;Trabalho;Gabinete da Dra Valdenyra Farias Thomé;AM;Grande_Porte;23286.06054688;Civel;;Trabalho;Acervo Grande;665;1;665
TRT12;G1;19385;Trabalho;ª VT DE BLUMENAU;SC;Grande_Porte;25646.01953125;Trabalho;;Trabalho;Acervo Grande;1259;1;1259
TRT12;G1;19393;Trabalho;ª VT DE LAGES;SC;Grande_Porte;14162.59960938;Trabalho;;Trabalho;Acervo Grande;2369;1;2369
TRT12;G1;19409;Trabalho;ª VT DE TUBARÃO;SC;Medio_Porte;16486.859375;Trabalho;;Trabalho;Acervo Grande;2533;1;2533
TRT12;G1;19412;Trabalho;ª VT DE CRICIÚMA;SC;Grande_Porte;16919.11914062;Execução Fiscal;;Trabalho;Acervo Grande;720;1;720
TRT12;G1;19434;Trabalho;VT DE FRAIBURGO;SC;Medio_Porte;13864.00976562;Trabalho;;Trabalho;Acervo Grande;2571;1;2571
TRT12;G1;19457;Trabalho;VT DE NAVEGANTES;SC;Medio_Porte;15899.0703125;Trabalho;;Trabalho;Acervo Grande;2265;40;90709
TRT12;G1;19473;Trabalho;VT DE SÃO BENTO DO SUL;SC;Medio_Porte;19618.640625;Trabalho;;Trabalho;Acervo Grande;2127;1;2127
TRT12;G1;19489;Trabalho;VT DE TIMBÓ;SC;Medio_Porte;24286.6796875;Trabalho;;Trabalho;Acervo Grande;2497;2;5077
TRT12;G2;19432;Trabalho;GAB. DES. MIRNA ULIANO BERTOLDI;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Médio;164;21;7827
TRT12;G2;19438;Trabalho;GAB. DES. GILMAR CAVALIERI;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Grande;115;2;232
TRT12;G2;19438;Trabalho;GAB. DES. GILMAR CAVALIERI;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Grande;371;12;8004
TRT12;G2;19439;Trabalho;GAB. DES. GISELE PEREIRA ALEXANDRINO;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Médio;115;2;267
TRT12;G2;19439;Trabalho;GAB. DES. GISELE PEREIRA ALEXANDRINO;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Médio;132;27;16586
TRT12;G2;19440;Trabalho;GAB. DES. GRACIO RICARDO BARBOZA PETRONE;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Médio;121;1;121
TRT12;G2;19440;Trabalho;GAB. DES. GRACIO RICARDO BARBOZA PETRONE;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Médio;161;10;4016
TRT12;G2;19441;Trabalho;GAB. DES. GARIBALDI T. PEREIRA FERREIRA;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Grande;138;4;546
TRT12;G2;19441;Trabalho;GAB. DES. GARIBALDI T. PEREIRA FERREIRA;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Grande;148;24;7932
TRT12;G2;19442;Trabalho;GAB. DES. JOSE ERNESTO MANZI;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Médio;128;3;381
TRT12;G2;19442;Trabalho;GAB. DES. JOSE ERNESTO MANZI;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Médio;144;8;4239
TRT12;G2;19444;Trabalho;GAB. DES. LÍLIA LEONOR ABREU;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Grande;116;1;116
TRT12;G2;19444;Trabalho;GAB. DES. LÍLIA LEONOR ABREU;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Grande;166;25;11021
TRT12;G2;19445;Trabalho;GAB. DES. LIGIA MARIA TEIXEIRA GOUVÊA;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Médio;115;2;238
TRT12;G2;19445;Trabalho;GAB. DES. LIGIA MARIA TEIXEIRA GOUVÊA;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Médio;141;18;5545
TRT12;G2;19446;Trabalho;GAB. DES. MARI ELEDA MIGLIORINI;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Grande;120;2;259
TRT12;G2;19446;Trabalho;GAB. DES. MARI ELEDA MIGLIORINI;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Grande;160;8;4312
TRT12;G2;19448;Trabalho;GAB. DES. MARCOS VINICIO ZANCHETTA;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Grande;142;2;295
TRT12;G2;19448;Trabalho;GAB. DES. MARCOS VINICIO ZANCHETTA;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Grande;520;15;11254
TRT12;G2;19449;Trabalho;GAB. DES. ROBERTO BASILONE LEITE;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Médio;168;1;168
TRT12;G2;19449;Trabalho;GAB. DES. ROBERTO BASILONE LEITE;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Médio;121;18;3862
TRT12;G2;19450;Trabalho;GAB. DES. ROBERTO LUIZ GUGLIELMETTO;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Médio;126;1;126
TRT12;G2;19450;Trabalho;GAB. DES. ROBERTO LUIZ GUGLIELMETTO;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Médio;127;14;4074
TRT12;G2;19452;Trabalho;GAB. DES. VIVIANE COLUCCI - VAGO;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Grande;119;6;758
TRT12;G2;19452;Trabalho;GAB. DES. VIVIANE COLUCCI - VAGO;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Grande;120;22;9466
TRT12;G2;47341;Trabalho;GAB. PRESIDÊNCIA;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Grande;133;6;841
TRT12;G2;47341;Trabalho;GAB. PRESIDÊNCIA;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Grande;150;25;6241
TRT12;G2;74578;Trabalho;GAB. DES. WANDERLEY GODOY JUNIOR;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Grande;121;6;749
TRT12;G2;74578;Trabalho;GAB. DES. WANDERLEY GODOY JUNIOR;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Grande;132;17;4605
TRT12;G2;76688;Trabalho;GAB. DES. HELIO BASTIDA LOPES;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Médio;379;1;379
TRT12;G2;76688;Trabalho;GAB. DES. HELIO BASTIDA LOPES;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Médio;484;23;14487
TRT12;G2;80145;Trabalho;GAB. DES. QUÉZIA DE ARAÚJO DUARTE NIEVES GONZALEZ;SC;Grande_Porte;20305.43945312;Civel;;Trabalho;Acervo Grande;119;6;758
TRT12;G2;80145;Trabalho;GAB. DES. QUÉZIA DE ARAÚJO DUARTE NIEVES GONZALEZ;SC;Grande_Porte;20305.43945312;Trabalho;;Trabalho;Acervo Grande;120;22;9466
TRT13;G1;19492;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Civel;;Trabalho;Acervo Grande;123;4;547
TRT13;G1;19492;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Execução Fiscal;;Trabalho;Acervo Grande;535;2;1762
TRT13;G1;19492;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Trabalho;;Trabalho;Acervo Grande;343;68;28645
TRT13;G1;19518;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Civel;;Trabalho;Acervo Grande;185;1;185
TRT13;G1;19518;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Execução Fiscal;;Trabalho;Acervo Grande;653;3;2096
TRT13;G1;19518;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Trabalho;;Trabalho;Acervo Grande;269;37;14858
TRT13;G1;19519;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Civel;;Trabalho;Acervo Grande;257;4;1742
TRT13;G1;19519;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Execução Fiscal;;Trabalho;Acervo Grande;766;1;766
TRT13;G1;19519;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Trabalho;;Trabalho;Acervo Grande;289;32;13118
TRT13;G1;19520;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Civel;;Trabalho;Acervo Grande;659;1;659
TRT13;G1;19520;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Execução Fiscal;;Trabalho;Acervo Grande;776;2;2858
TRT13;G1;19520;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Trabalho;;Trabalho;Acervo Grande;396;45;23049
TRT13;G1;19521;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Civel;;Trabalho;Acervo Grande;159;1;159
TRT13;G1;19521;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Trabalho;;Trabalho;Acervo Grande;353;36;18638
TRT13;G1;19522;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Execução Fiscal;;Trabalho;Acervo Grande;155;2;510
TRT13;G1;19522;Trabalho;ª VARA DO TRABALHO DE CAMPINA GRANDE;PB;Grande_Porte;10147.20996094;Trabalho;;Trabalho;Acervo Grande;276;30;10931
TRT13;G1;19523;Trabalho;VARA DO TRABALHO DE CATOLÉ DO ROCHA;PB;Medio_Porte;5155.52978516;Civel;;Trabalho;Acervo Grande;247;2;494
TRT13;G1;19523;Trabalho;VARA DO TRABALHO DE CATOLÉ DO ROCHA;PB;Medio_Porte;5155.52978516;Execução Fiscal;;Trabalho;Acervo Grande;174;1;174
TRT13;G1;19523;Trabalho;VARA DO TRABALHO DE CATOLÉ DO ROCHA;PB;Medio_Porte;5155.52978516;Trabalho;;Trabalho;Acervo Grande;639;120;90994
TRT13;G1;19524;Trabalho;VARA DO TRABALHO DE GUARABIRA;PB;Medio_Porte;6838.77001953;Civel;;Trabalho;Acervo Grande;840;12;9864
TRT13;G1;19524;Trabalho;VARA DO TRABALHO DE GUARABIRA;PB;Medio_Porte;6838.77001953;Execução Fiscal;;Trabalho;Acervo Grande;729;2;2692
TRT13;G1;19524;Trabalho;VARA DO TRABALHO DE GUARABIRA;PB;Medio_Porte;6838.77001953;Trabalho;;Trabalho;Acervo Grande;967;236;270911
TRT13;G1;19526;Trabalho;VARA DO TRABALHO DE ITAPORANGA;PB;Pequeno_Porte;4742.00976562;Civel;;Trabalho;Acervo Grande;1258;1;1258
TRT13;G1;19526;Trabalho;VARA DO TRABALHO DE ITAPORANGA;PB;Pequeno_Porte;4742.00976562;Execução Fiscal;;Trabalho;Acervo Grande;139;1;139
TRT13;G1;19526;Trabalho;VARA DO TRABALHO DE ITAPORANGA;PB;Pequeno_Porte;4742.00976562;Trabalho;;Trabalho;Acervo Grande;582;58;45007
TRT13;G1;19527;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Civel;;Trabalho;Acervo Grande;127;3;374
TRT13;G1;19527;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Execução Fiscal;;Trabalho;Acervo Grande;333;6;4359
TRT13;G1;19527;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Trabalho;;Trabalho;Acervo Grande;384;75;43345
TRT13;G1;19528;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Civel;;Trabalho;Acervo Grande;133;7;943
TRT13;G1;19528;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Execução Fiscal;;Trabalho;Acervo Grande;402;5;2288
TRT13;G1;19528;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Trabalho;;Trabalho;Acervo Grande;366;52;25898
TRT13;G1;19529;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Civel;;Trabalho;Acervo Grande;153;6;1460
TRT13;G1;19529;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Execução Fiscal;;Trabalho;Acervo Grande;300;2;1394
TRT13;G1;19529;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Trabalho;;Trabalho;Acervo Grande;418;54;28656
TRT13;G1;19530;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Civel;;Trabalho;Acervo Grande;288;1;288
TRT13;G1;19530;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Execução Fiscal;;Trabalho;Acervo Grande;431;1;431
TRT13;G1;19530;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Trabalho;;Trabalho;Acervo Grande;359;84;39024
TRT13;G1;19531;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Civel;;Trabalho;Acervo Grande;137;1;137
TRT13;G1;19531;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Execução Fiscal;;Trabalho;Acervo Grande;428;2;979
TRT13;G1;19531;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Trabalho;;Trabalho;Acervo Grande;312;68;30223
TRT13;G1;19532;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Civel;;Trabalho;Acervo Grande;140;11;1657
TRT13;G1;19532;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Execução Fiscal;;Trabalho;Acervo Grande;516;5;3746
TRT13;G1;19532;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Trabalho;;Trabalho;Acervo Grande;340;63;31269
TRT13;G1;19533;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Civel;;Trabalho;Acervo Grande;133;6;827
TRT13;G1;19533;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Execução Fiscal;;Trabalho;Acervo Grande;413;6;3095
TRT13;G1;19533;Trabalho;ª VARA DO TRABALHO DE JOÃO PESSOA;PB;Grande_Porte;12301.19042969;Trabalho;;Trabalho;Acervo Grande;278;53;22911
