codtribunal;cod_orgao_julg;desc_orgao_julg;tipo_justica;uf;tipo_processo_classificacao_2;Porte;atuacao_class_2;Classificacao_Arcevo_1;Classificacao_Acervo_2;Median(numero_dias);Count*(npu)
TRT3;19197;1ª Vara do trabalho de Uberaba;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2083;69
TRT3;19199;1ª Vara do Trabalho de Varginha;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;1893;25
TRT3;19219;2ª Vara do Trabalho de Governador Valadares;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2040;31
TRT3;19223;2ª Vara do Trabalho de Juiz de Fora;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2104;23
TRT3;19230;2ª Vara do Trabalho de Sete Lagoas;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2247;21
TRT3;19231;2ª Vara do Trabalho de Uberaba;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;1941;58
TRT3;19233;2ª Vara do Trabalho de Varginha;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2214;32
TRT3;19245;3ª Vara do Trabalho de Betim;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1841;21
TRT3;19253;3ª Vara do Trabalho de Uberaba;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1785;29
TRT3;19269;4ª Vara do Trabalho de Juiz de Fora;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2036;21
TRT3;19270;4ª Vara do Trabalho de Uberaba;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;994;22
TRT3;19302;Gabinete de Desembargador n. 11;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;139;24
TRT3;19316;Gabinete de Desembargador n. 21;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;165;21
TRT3;19325;Gabinete de Desembargador n. 29;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;145;23
TRT3;70798;Gabinete de Desembargador n. 18;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;421;23
TRT4;46877;VT Alegrete;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1757;32
TRT4;46880;1ª Bagé;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;2019;39
TRT4;46881;2ª Bagé;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1988;33
TRT4;46883;1ª Bento Gonçalves;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1933;97
TRT4;46884;2ª Bento Gonçalves;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1886;51
TRT4;46885;Posto de Nova Prata;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1785;45
TRT4;46886;VT Cachoeira do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1988;48
TRT4;46887;1ª Cachoeirinha;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2010;94
TRT4;46888;2ª Cachoeirinha;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1785;49
TRT4;46891;1ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1394;66
TRT4;46892;2ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1734;87
TRT4;46893;3ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1616;91
TRT4;46894;4ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;378;34
TRT4;46895;5ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;419;33
TRT4;46896;VT Carazinho;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;685;41
TRT4;46897;1ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1433;74
TRT4;46898;2ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;800;72
TRT4;46899;3ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;993;82
TRT4;46900;4ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1722;111
TRT4;46901;5ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;492;43
TRT4;46903;VT Cruz Alta;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2128;60
TRT4;46905;1ª Erechim;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1065;109
TRT4;46906;2ª Erechim;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1916;77
TRT4;46907;3ª Erechim;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;698;71
TRT4;46908;VT Estância Velha;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1174;24
TRT4;46909;1ª Esteio;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;377;36
TRT4;46913;VT Farroupilha;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;403;31
TRT4;46914;VT Frederico Westphalen;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;889;39
TRT4;46916;2ª Gramado;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;514;24
TRT4;46917;1ª Gravataí;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1833;43
TRT4;46918;2ª Gravataí;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1338;78
TRT4;46919;3ª Gravataí;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;354;21
TRT4;46921;VT Guaiba;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1903;89
TRT4;46922;VT Ijuí;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;978;27
TRT4;46923;VT Lagoa Vermelha;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1150;37
TRT4;46924;1ª Lajeado;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;954;30
TRT4;46925;2ª Lajeado;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;396;22
TRT4;46926;VT Montenegro;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;801;41
TRT4;46927;1ª Novo Hamburgo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1734;86
TRT4;46928;2ª Novo Hamburgo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1505;38
TRT4;46930;4ª Novo Hamburgo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1302;37
TRT4;46931;5ª Novo Hamburgo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1667;33
TRT4;46932;VT Osorio;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1848;29
TRT4;46933;Posto de Tramandaí;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1173;28
TRT4;46936;1ª Passo Fundo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1744;31
TRT4;46937;2ª Passo Fundo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;2079;35
TRT4;46938;3ª Passo Fundo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;814;32
TRT4;46940;Posto de Marau;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1912;41
TRT4;46941;1ª Pelotas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1996;65
TRT4;46942;2ª Pelotas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1053;29
TRT4;46943;3ª Pelotas;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1773;48
TRT4;46944;4ª Pelotas;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;851;54
TRT4;46945;1ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;836;65
TRT4;46946;2ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1764;74
TRT4;46947;3ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1053;56
TRT4;46948;4ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;536;105
TRT4;46949;5ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;775;82
TRT4;46950;6ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;589;113
TRT4;46951;7ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1692;110
TRT4;46952;8ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;682;107
TRT4;46953;9ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1718;61
TRT4;46954;10ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1929;78
TRT4;46955;11ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1451;55
TRT4;46956;12ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1097;70
TRT4;46957;13ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1804;69
TRT4;46958;14ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;714;92
TRT4;46959;15ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1855;100
TRT4;46960;16ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;425;191
TRT4;46961;17ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;875;83
TRT4;46962;18ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1667;339
TRT4;46963;19ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1975;119
TRT4;46964;20ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1014;77
TRT4;46965;21ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1030;106
TRT4;46966;22ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1011;101
TRT4;46967;23ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1481;59
TRT4;46968;24ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;991;72
TRT4;46969;25ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;933;75
TRT4;46970;26ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1308;80
TRT4;46971;27ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1697;63
TRT4;46972;28ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1914;83
TRT4;46973;29ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1347;113
TRT4;46974;30ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1817;118
TRT4;46975;1ª Rio Grande;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1931;49
TRT4;46976;2ª Rio Grande;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;696;22
TRT4;46977;3ª Rio Grande;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;476;28
TRT4;46978;4ª Rio Grande;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;417;22
TRT4;46979;VT Rosario do Sul;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1464;23
TRT4;46980;1ª Santa Cruz do Sul;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1252;28
TRT4;46981;2ª Santa Cruz do Sul;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1854;41
TRT4;46982;3ª Santa Cruz do Sul;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1816;25
TRT4;46983;1ª Santa Maria;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1783;73
TRT4;46984;2ª Santa Maria;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;978;60
TRT4;46986;1ª Santa Rosa;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1636;72
TRT4;46987;2ª Santa Rosa;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;686;24
TRT4;46989;VT Santiago;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;2261;53
TRT4;46990;VT Santo Ângelo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;746;77
TRT4;46992;VT Sao Borja;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1629;26
TRT4;46993;VT Sao Gabriel;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;699;23
TRT4;46994;VT São Jerônimo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1638;53
TRT4;46995;1ª Sao Leopoldo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1609;97
TRT4;46996;2ª Sao Leopoldo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;806;41
TRT4;46997;3ª Sao Leopoldo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;720;35
TRT4;46998;4ª Sao Leopoldo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1008;24
TRT4;47000;1ª Sapiranga;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;889;29
TRT4;47001;2ª Sapiranga;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1863;43
TRT4;47002;3ª Sapiranga;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;729;37
TRT4;47003;1ª Sapucaia do Sul;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;622;28
TRT4;47005;VT Soledade;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1214;53
TRT4;47006;1ª Taquara;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;830;29
TRT4;47007;2ª Taquara;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;944;31
TRT4;47008;3ª Taquara;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1848;35
TRT4;47010;Posto de Capão da Canoa;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1520;33
TRT4;47012;VT Três Passos;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;915;31
TRT4;47014;VT Triunfo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;555;79
TRT4;47015;1ª Uruguaiana;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1856;43
TRT4;47016;2ª Uruguaiana;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1837;60
TRT4;47017;VT Vacaria;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1614;33
TRT4;47018;VT Viamao;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1764;38
TRT4;47041;GABINETE JOÃO BATISTA DE MATOS DANDA;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1030;23
TRT4;47052;GABINETE LUCIA EHRENBRINK;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;149;27
TRT5;19991;VARA DO TRABALHO DE JACOBINA;Trabalho;BA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;130;36
TRT5;20005;09ª VARA DO TRABALHO DE SALVADOR;Trabalho;BA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;937;23
TRT6;20650;RECIFE  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;707;137
TRT6;20651;RECIFE  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;743;111
TRT6;20652;RECIFE  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1157;128
TRT6;20653;RECIFE  - 04A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1393;130
TRT6;20654;RECIFE  - 05A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1595;171
TRT6;20655;RECIFE  - 06A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1631;103
TRT6;20656;RECIFE  - 07A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1753;139
TRT6;20657;RECIFE  - 08A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1464;162
TRT6;20658;RECIFE  - 09A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;798;94
TRT6;20659;RECIFE  - 10A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;936;95
TRT6;20660;RECIFE  - 11A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1651;132
TRT6;20661;RECIFE  - 12A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1681;129
TRT6;20662;RECIFE  - 13A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1089;201
TRT6;20663;RECIFE  - 14A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1229;99
TRT6;20664;RECIFE  - 15A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1559;100
TRT6;20665;RECIFE  - 16A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;841;89
TRT6;20666;RECIFE  - 17A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1039;90
TRT6;20667;RECIFE  - 18A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1671;122
TRT6;20668;RECIFE  - 19A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;894;291
TRT6;20669;RECIFE  - 20A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1434;112
TRT6;20670;RECIFE  - 21A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1425;98
TRT6;20671;RECIFE  - 22A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1429;123
TRT6;20672;RECIFE  - 23A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;870;283
TRT6;20673;ARARIPINA - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1561;129
TRT6;20674;BARREIROS  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Grande;Acervo Grande;1449;64
TRT6;20675;BARREIROS  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1437;252
TRT6;20676;BELO JARDIM  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;773;49
TRT6;20677;CABO DE SANTO AGOSTINHO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1106;253
TRT6;20678;CABO DE SANTO AGOSTINHO  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;613;228
TRT6;20679;CARPINA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;503;151
TRT6;20680;CARUARU  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1889;33
TRT6;20681;CARUARU  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1942;54
TRT6;20682;CARUARU  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1781;68
TRT6;20683;CATENDE  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2173;44
TRT6;20684;ESCADA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Grande;Acervo Grande;838;29
TRT6;20685;GARANHUNS  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;687;46
TRT6;20686;GOIANA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1041;259
TRT6;20689;IGARASSU  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1284;171
TRT6;20690;IGARASSU  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;517;28
TRT6;20691;IPOJUCA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1348;180
TRT6;20692;IPOJUCA  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1819;107
TRT6;20693;IPOJUCA  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Grande;Acervo Grande;818;26
TRT6;20694;JABOATÃO DOS GUARARAPES  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1631;129
TRT6;20695;JABOATÃO DOS GUARARAPES  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1826;115
TRT6;20696;JABOATÃO DOS GUARARAPES  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1553;177
TRT6;20697;JABOATÃO DOS GUARARAPES  - 04A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1576;119
TRT6;20698;JABOATÃO DOS GUARARAPES  - 05A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;502;74
TRT6;20699;LIMOEIRO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;280;48
TRT6;20702;OLINDA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1443;87
TRT6;20703;OLINDA  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;885;159
TRT6;20704;OLINDA  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1452;206
TRT6;20705;PALMARES  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2089;131
TRT6;20707;PAULISTA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1264;121
TRT6;20708;PAULISTA  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;791;229
TRT6;20710;PETROLINA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;558;498
TRT6;20711;PETROLINA  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;682;358
TRT6;20712;PETROLINA  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;579;52
TRT6;20713;RIBEIRÃO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1425;76
TRT6;20715;SALGUEIRO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1370;227
TRT6;20716;SÃO LOURENÇO DA MATA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;926;186
TRT6;20717;SERRA TALHADA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;387;65
TRT6;20718;TIMBAÚBA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;577;241
TRT6;20719;VITÓRIA DE SANTO ANTÃO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;614;206
TRT6;20720;POSTO AVANÇADO DE FLORESTA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1729;127
TRT6;20722;POSTO AVANÇADO DE SURUBIM;Trabalho;PE;Cível;;Cível;Acervo Médio;Acervo Médio;699;23
TRT6;20763;PRESIDÊNCIA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;123;21
TRT6;74270;GAB. DES. CARLOS EDUARDO GOMES PUGLIESI;Trabalho;PE;Cível;;Cível;Acervo Médio;Acervo Médio;980;21
TRT7;50304;Caucaia  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;681;23
TRT7;50305;Caucaia  - 02ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;474;30
TRT7;50308;Eusébio  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;364;44
TRT7;50309;Fortaleza  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1523;94
TRT7;50311;Fortaleza  - 03ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;851;67
TRT7;50314;Fortaleza  - 06ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;523;31
TRT7;50316;Fortaleza  - 08ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;491;26
TRT7;50322;Fortaleza  - 14ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;341;23
TRT7;50323;Fortaleza  - 15ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;463;34
TRT7;50324;Fortaleza  - 16ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;533;26
TRT7;50325;Fortaleza  - 17ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;872;25
TRT7;50326;Fortaleza  - 18ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;397;36
TRT7;50329;1ª Vara da Região do Cariri;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;556;30
TRT7;50330;2ª Vara da Região do Cariri;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;301;39
TRT7;50335;Maracanaú  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;373;28
TRT7;50336;Maracanaú  - 02ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;290;31
TRT7;50338;Pacajus  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;377;56
