codtribunal;grau;cod_orgao_julg;desc_orgao_julg;tipo_justica;uf;tipo_processo_classificacao_2;Porte;atuacao_class_2;Classificacao_Arcevo_1;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias);Mean(numero_dias)
TRT3;G1;19215;2ª Vara do Trabalho de Contagem;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;582;15;15166;1011.0666666666668
TRT3;G1;19216;2ª Vara do Trabalho de Coronel Fabriciano;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1736;3;3664;1221.3333333333333
TRT3;G1;19217;2ª Vara do Trabalho de Divinópolis;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2055;4;9175;2293.75
TRT3;G1;19219;2ª Vara do Trabalho de Governador Valadares;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2040;31;63014;2032.709677419355
TRT3;G1;19222;2ª Vara do Trabalho de João Monlevade;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;1993;12;25139;2094.9166666666665
TRT3;G1;19223;2ª Vara do Trabalho de Juiz de Fora;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2104;23;45127;1962.0434782608695
TRT3;G1;19224;2ª Vara do Trabalho de Montes Claros;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;121;4;491;122.75
TRT3;G1;19225;2ª Vara do Trabalho de Nova Lima;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;1242;7;6165;880.7142857142857
TRT3;G1;19226;2ª Vara do Trabalho de Passos;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;118;2;2135;1067.5
TRT3;G1;19227;2ª Vara do Trabalho de Pedro Leopoldo;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1233;11;16429;1493.5454545454543
TRT3;G1;19228;2ª Vara do Trabalho de Poços de Caldas;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;764;18;19066;1059.2222222222222
TRT3;G1;19229;2ª Vara do Trabalho de Pouso Alegre;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2402;4;9317;2329.25
TRT3;G1;19230;2ª Vara do Trabalho de Sete Lagoas;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2247;21;39252;1869.1428571428564
TRT3;G1;19231;2ª Vara do Trabalho de Uberaba;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;1941;58;112147;1933.5689655172407
TRT3;G1;19232;2ª Vara do Trabalho de Uberlândia;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;116;2;2116;1058
TRT3;G1;19233;2ª Vara do Trabalho de Varginha;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2214;32;54975;1717.96875
TRT3;G1;19235;21ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2039;3;6195;2065
TRT3;G1;19236;22ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;120;3;369;123
TRT3;G1;19239;25ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;139;4;4326;1081.5
TRT3;G1;19241;27ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2278;1;2278;2278
TRT3;G1;19242;28ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1989;1;1989;1989
TRT3;G1;19243;29ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;116;1;116;116
TRT3;G1;19245;3ª Vara do Trabalho de Betim;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1841;21;28402;1352.47619047619
TRT3;G1;19246;3ª Vara do Trabalho de Contagem;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;159;6;4948;824.6666666666666
TRT3;G1;19247;3ª Vara do Trabalho de Coronel Fabriciano;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;127;2;2728;1364
TRT3;G1;19248;3ª Vara do Trabalho de Governador Valadares;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2086;14;27653;1975.2142857142858
TRT3;G1;19249;3ª Vara do Trabalho de Juiz de Fora;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2006;18;35084;1949.1111111111109
TRT3;G1;19250;3ª Vara do Trabalho de Montes Claros;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;1903;5;8294;1658.8
TRT3;G1;19251;3ª Vara do Trabalho de Pouso Alegre;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;1278;1;1278;1278
TRT3;G1;19252;3ª Vara do Trabalho de Sete Lagoas;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;915;3;2956;985.3333333333333
TRT3;G1;19253;3ª Vara do Trabalho de Uberaba;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1785;29;46170;1592.0689655172414
TRT3;G1;19254;3ª Vara do Trabalho de Uberlândia;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;124;2;271;135.5
TRT3;G1;19255;30ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;139;3;2246;748.6666666666666
TRT3;G1;19256;31ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;119;2;1989;994.5
TRT3;G1;19257;32ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;141;3;421;140.33333333333331
TRT3;G1;19258;33ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;115;2;246;123
TRT3;G1;19259;34ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;133;1;133;133
TRT3;G1;19261;36ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;116;2;242;121
TRT3;G1;19262;37ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;139;1;139;139
TRT3;G1;19263;38ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;127;3;385;128.33333333333331
TRT3;G1;19264;39ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;133;2;2300;1150
TRT3;G1;19265;4ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;130;3;2317;772.3333333333334
TRT3;G1;19266;4ª Vara do Trabalho de Betim;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1622;12;17629;1469.0833333333335
TRT3;G1;19267;4ª Vara do Trabalho de Contagem;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1414;19;24630;1296.3157894736844
TRT3;G1;19268;4ª Vara do Trabalho de Coronel Fabriciano;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;116;1;116;116
TRT3;G1;19269;4ª Vara do Trabalho de Juiz de Fora;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2036;21;43328;2063.2380952380945
TRT3;G1;19270;4ª Vara do Trabalho de Uberaba;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;994;22;26429;1201.3181818181818
TRT3;G1;19271;4ª Vara do Trabalho de Uberlândia;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;128;4;3583;895.75
TRT3;G1;19273;41ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;138;1;138;138
TRT3;G1;19275;43ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;128;2;286;143
TRT3;G1;19276;44ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;118;2;245;122.5
TRT3;G1;19278;46ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;149;1;149;149
TRT3;G1;19279;47ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;125;3;388;129.33333333333331
TRT3;G1;19280;48ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;145;1;145;145
TRT3;G1;19282;5ª Vara do Trabalho de Betim;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1457;18;24255;1347.5
TRT3;G1;19283;5ª Vara do Trabalho de Contagem;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;505;11;12070;1097.272727272727
TRT3;G1;19284;5ª Vara do Trabalho de Juiz de Fora;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;2125;19;37416;1969.2631578947369
TRT3;G1;19285;5ª Vara do Trabalho de Uberlândia;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;397;1;397;397
TRT3;G1;19286;6ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;130;1;130;130
TRT3;G1;19287;6ª Vara do Trabalho de Betim;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;527;10;6532;653.2
TRT3;G1;19288;6ª Vara do Trabalho de Contagem;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;1271;9;11264;1251.5555555555554
TRT3;G1;19289;6ª Vara do Trabalho de Uberlândia;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;123;3;485;161.66666666666666
TRT3;G1;19290;7ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;122;2;2329;1164.5
TRT3;G1;19292;9ª VARA DO TRABALHO DE BELO HORIZONTE;Trabalho;MG;Cível;;Cível;Acervo Inadministrável;Acervo Grande;143;5;4371;874.2
TRT3;G2;19295;Gabinete de Desembargador n. 3;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;503;11;5485;498.6363636363636
TRT3;G2;19297;Gabinete de Desembargador n. 7;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;229;13;4160;319.99999999999994
TRT3;G2;19298;Gabinete de Desembargador n. 8;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;659;16;10431;651.9374999999999
TRT3;G2;19299;Gabinete de Desembargador n. 9;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;657;5;3905;781
TRT3;G2;19301;Gabinete de Desembargador n. 10;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;142;15;4478;298.5333333333333
TRT3;G2;19302;Gabinete de Desembargador n. 11;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;139;24;8500;354.16666666666663
TRT3;G2;19303;Gabinete de Desembargador n. 4;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;151;11;4266;387.8181818181818
TRT3;G2;19306;Gabinete de Desembargador n. 13;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;251;7;2594;370.57142857142856
TRT3;G2;19307;Gabinete de Desembargador n. 46;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;154;11;4268;388
TRT3;G2;19308;Gabinete de Desembargador n. 15;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;356;11;5871;533.7272727272726
TRT3;G2;19309;Gabinete de Desembargador n. 47;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;129;11;2554;232.18181818181816
TRT3;G2;19310;Gabinete de Desembargador n. 16;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;144;20;8123;406.15000000000003
TRT3;G2;19313;Gabinete de Desembargador n. 14;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;773;9;6121;680.1111111111112
TRT3;G2;19314;Gabinete de Desembargador n. 19;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;135;10;4743;474.3
TRT3;G2;19315;Gabinete de Desembargador n. 20;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;135;6;1200;200.00000000000003
TRT3;G2;19316;Gabinete de Desembargador n. 21;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;165;21;10046;478.3809523809523
TRT3;G2;19317;Gabinete de Desembargador n. 48;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;705;15;10212;680.8000000000001
TRT3;G2;19318;Gabinete de Desembargador n. 22;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;136;11;1688;153.45454545454547
TRT3;G2;19320;Gabinete de Desembargador n. 23;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;147;13;5558;427.5384615384615
TRT3;G2;19321;Gabinete de Desembargador n. 24;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;149;17;7439;437.5882352941176
TRT3;G2;19322;Gabinete de Desembargador n. 25;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;688;7;4535;647.8571428571429
TRT3;G2;19323;Gabinete de Desembargador n. 26;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;131;9;3022;335.77777777777777
TRT3;G2;19324;Gabinete de Desembargador n. 28;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;122;13;3738;287.5384615384615
TRT3;G2;19325;Gabinete de Desembargador n. 29;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;145;23;10683;464.47826086956525
TRT3;G2;19326;Gabinete de Desembargador n. 49;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;154;6;1683;280.50000000000006
TRT3;G2;19327;Gabinete de Desembargador n. 30;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;139;6;2205;367.5
TRT3;G2;19328;Gabinete de Desembargador n. 31;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;759;10;7808;780.8000000000001
TRT3;G2;19330;Gabinete de Desembargador n. 33;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;128;10;2041;204.1
TRT3;G2;19332;Gabinete de Desembargador n. 34;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;342;9;4547;505.2222222222222
TRT3;G2;19333;Gabinete de Desembargador n. 35;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;216;11;4029;366.2727272727272
TRT3;G2;19334;Gabinete de Desembargador n. 36;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;570;10;6204;620.4000000000001
TRT3;G2;19335;Gabinete de Desembargador n. 37;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;261;5;1805;361
TRT3;G2;19336;Gabinete de Desembargador n. 38;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;224;8;3044;380.5
TRT3;G2;19338;Gabinete de Desembargador n. 39;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;553;13;7139;549.1538461538462
TRT3;G2;19339;Gabinete de Desembargador n. 5;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;140;14;3003;214.50000000000003
TRT3;G2;19340;Gabinete de Desembargador n. 41;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;141;15;6581;438.73333333333346
TRT3;G2;19341;Gabinete de Desembargador n. 42;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;402;8;4302;537.75
TRT3;G2;19342;Gabinete de Desembargador n. 43;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;132;9;2090;232.22222222222214
TRT3;G2;19343;Gabinete de Desembargador n. 44;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;353;20;12566;628.3000000000001
TRT3;G2;19347;Gabinete da 1ª Vice-Presidência;Trabalho;MG;Cível;;Mista;Acervo Pequeno;Acervo Pequeno;120;1;120;120
TRT3;G2;63984;Gabinete de Desembargador n. 1;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;136;17;3064;180.23529411764707
TRT3;G2;70798;Gabinete de Desembargador n. 18;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;421;23;11029;479.52173913043464
TRT3;G2;74389;Gabinete de Desembargador n. 27;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;140;14;5504;393.1428571428571
TRT3;G2;78491;Gabinete de Desembargador n. 40;Trabalho;MG;Cível;;Cível;Acervo Médio;Acervo Médio;413;10;5168;516.8
TRT3;G2;79486;Gabinete de Desembargador n. 45;Trabalho;MG;Cível;;Cível;Acervo Grande;Acervo Grande;587;9;6179;686.5555555555555
TRT4;G1;46877;VT Alegrete;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1757;32;47520;1484.9999999999995
TRT4;G1;46878;VT Alvorada;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1739;19;28372;1493.2631578947369
TRT4;G1;46879;VT Arroio Grande;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1742;13;22228;1709.846153846154
TRT4;G1;46880;1ª Bagé;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;2019;39;65122;1669.7948717948716
TRT4;G1;46881;2ª Bagé;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1988;33;62115;1882.2727272727273
TRT4;G1;46882;Posto de Dom Pedrito;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1723;6;10479;1746.5000000000002
TRT4;G1;46883;1ª Bento Gonçalves;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1933;97;174230;1796.1855670103093
TRT4;G1;46884;2ª Bento Gonçalves;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1886;51;80272;1573.9607843137253
TRT4;G1;46885;Posto de Nova Prata;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1785;45;69373;1541.6222222222223
TRT4;G1;46886;VT Cachoeira do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1988;48;75176;1566.1666666666667
TRT4;G1;46887;1ª Cachoeirinha;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2010;94;144545;1537.7127659574471
TRT4;G1;46888;2ª Cachoeirinha;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1785;49;75316;1537.061224489795
TRT4;G1;46889;VT Camaquã;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1169;17;20614;1212.5882352941178
TRT4;G1;46890;Posto de São Lourenço do Sul;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1662;9;13648;1516.4444444444441
TRT4;G1;46891;1ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1394;66;89005;1348.5606060606053
TRT4;G1;46892;2ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1734;87;134640;1547.5862068965525
TRT4;G1;46893;3ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1616;91;121899;1339.5494505494507
TRT4;G1;46894;4ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;378;34;23046;677.8235294117646
TRT4;G1;46895;5ª Canoas;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;419;33;19855;601.6666666666667
TRT4;G1;46896;VT Carazinho;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;685;41;34630;844.6341463414634
TRT4;G1;46897;1ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1433;74;98944;1337.081081081082
TRT4;G1;46898;2ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;800;72;74757;1038.291666666667
TRT4;G1;46899;3ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;993;82;100558;1226.3170731707312
TRT4;G1;46900;4ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1722;111;160423;1445.2522522522524
TRT4;G1;46901;5ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;492;43;25443;591.6976744186048
TRT4;G1;46902;6ª Caxias do Sul;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;300;17;12528;736.9411764705884
TRT4;G1;46903;VT Cruz Alta;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2128;60;95151;1585.849999999999
TRT4;G1;46904;VT Encantado;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;629;11;8518;774.3636363636363
TRT4;G1;46905;1ª Erechim;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1065;109;131890;1210.0000000000002
TRT4;G1;46906;2ª Erechim;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1916;77;123909;1609.2077922077926
TRT4;G1;46907;3ª Erechim;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;698;71;60332;849.7464788732393
TRT4;G1;46908;VT Estância Velha;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1174;24;30815;1283.9583333333333
TRT4;G1;46909;1ª Esteio;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;377;36;29744;826.2222222222222
TRT4;G1;46910;2ª Esteio;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;508;20;12947;647.35
TRT4;G1;46911;1ª Estrela;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1073;20;23883;1194.1499999999999
TRT4;G1;46912;2ª Estrela;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;267;15;6143;409.53333333333336
TRT4;G1;46913;VT Farroupilha;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;403;31;21632;697.8064516129033
TRT4;G1;46914;VT Frederico Westphalen;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;889;39;36930;946.9230769230771
TRT4;G1;46915;1ª Gramado;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;775;18;18428;1023.7777777777776
TRT4;G1;46916;2ª Gramado;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;514;24;25900;1079.1666666666665
TRT4;G1;46917;1ª Gravataí;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1833;43;68144;1584.7441860465112
TRT4;G1;46918;2ª Gravataí;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1338;78;107226;1374.6923076923072
TRT4;G1;46919;3ª Gravataí;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;354;21;12429;591.8571428571429
TRT4;G1;46920;4ª Gravataí;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1244;17;24289;1428.7647058823532
TRT4;G1;46921;VT Guaiba;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1903;89;138394;1554.988764044944
TRT4;G1;46922;VT Ijuí;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;978;27;32905;1218.7037037037037
TRT4;G1;46923;VT Lagoa Vermelha;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1150;37;42787;1156.4054054054052
TRT4;G1;46924;1ª Lajeado;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;954;30;33353;1111.7666666666667
TRT4;G1;46925;2ª Lajeado;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;396;22;10201;463.68181818181824
TRT4;G1;46926;VT Montenegro;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;801;41;50752;1237.853658536586
TRT4;G1;46927;1ª Novo Hamburgo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1734;86;119505;1389.593023255813
TRT4;G1;46928;2ª Novo Hamburgo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1505;38;51828;1363.8947368421045
TRT4;G1;46929;3ª Novo Hamburgo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;948;18;23652;1314.0000000000002
TRT4;G1;46930;4ª Novo Hamburgo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1302;37;48811;1319.2162162162167
TRT4;G1;46931;5ª Novo Hamburgo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1667;33;46267;1402.0303030303028
TRT4;G1;46932;VT Osorio;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1848;29;43417;1497.1379310344828
TRT4;G1;46933;Posto de Tramandaí;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1173;28;32618;1164.9285714285716
TRT4;G1;46934;VT Palmeira das Missões;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1796;15;21352;1423.4666666666667
TRT4;G1;46935;Posto de Panambi;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1778;17;22798;1341.0588235294115
TRT4;G1;46936;1ª Passo Fundo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1744;31;41175;1328.2258064516132
TRT4;G1;46937;2ª Passo Fundo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;2079;35;56786;1622.457142857143
TRT4;G1;46938;3ª Passo Fundo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;814;32;28471;889.7187500000002
TRT4;G1;46939;4ª Passo Fundo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;722;15;12327;821.8
TRT4;G1;46940;Posto de Marau;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1912;41;71467;1743.09756097561
