codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;Pop_est_2009;PIB_percapita;Classificacao_PIB_per_capita;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias);Mean(numero_dias)
TRT5;G1;20005;Trabalho;Salvador  - 09a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;937;23;19768;859.4782608695654
TRT5;G1;20007;Trabalho;Salvador  - 11a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;198;3;735;244.99999999999997
TRT5;G1;20008;Trabalho;Salvador  - 12a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;124;2;601;300.5
TRT5;G1;20009;Trabalho;Salvador  - 13a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;182;1;182;182
TRT5;G1;20010;Trabalho;Salvador  - 14a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;126;2;297;148.5
TRT5;G1;20013;Trabalho;Salvador  - 17a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;462;3;1893;631
TRT5;G1;20014;Trabalho;Salvador  - 18a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;132;3;764;254.66666666666666
TRT5;G1;20015;Trabalho;Salvador  - 19a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;398;3;1147;382.3333333333333
TRT5;G1;20017;Trabalho;Salvador  - 21a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;633;3;2516;838.6666666666666
TRT5;G1;20018;Trabalho;Salvador  - 22a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;799;1;799;799
TRT5;G1;20019;Trabalho;Salvador  - 23a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;487;3;1320;439.99999999999994
TRT5;G1;20020;Trabalho;Salvador  - 24a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;763;2;2227;1113.5
TRT5;G1;20021;Trabalho;Salvador  - 25a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;796;3;3351;1117
TRT5;G1;20022;Trabalho;Salvador  - 26a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;831;3;2251;750.3333333333333
TRT5;G1;20023;Trabalho;Salvador  - 27a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;781;1;781;781
TRT5;G1;20024;Trabalho;Salvador  - 28a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;122;1;122;122
TRT5;G1;20026;Trabalho;Salvador  - 30a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1505;3;4378;1459.3333333333333
TRT5;G1;20027;Trabalho;Salvador  - 31a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1422;1;1422;1422
TRT5;G1;20028;Trabalho;Salvador  - 32a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;454;4;3667;916.75
TRT5;G1;20029;Trabalho;Salvador  - 33a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;781;1;781;781
TRT5;G1;20030;Trabalho;Salvador  - 34a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;454;1;454;454
TRT5;G1;20032;Trabalho;Salvador  - 36a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;539;2;1129;564.5
TRT5;G1;20033;Trabalho;Salvador  - 37a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;238;3;2934;978
TRT5;G1;20034;Trabalho;Salvador  - 38a Vara;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;468;3;1612;537.3333333333333
TRT5;G1;20036;Trabalho;Santo Amaro  - 01a Vara;BA;Medio_Porte;58387;5265.04003906;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;2582;1;2582;2582
TRT5;G1;20038;Trabalho;Senhor do Bonfim  - 01a Vara;BA;Medio_Porte;76113;5795.50976562;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;263;2;1507;753.5
TRT5;G1;20039;Trabalho;Simões Filho  - 01a Vara;BA;Grande_Porte;116662;25786.41015625;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1245;1;1245;1245
TRT5;G1;20040;Trabalho;Simões Filho  - 02a Vara;BA;Grande_Porte;116662;25786.41015625;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1496;3;3756;1252
TRT5;G1;20042;Trabalho;Valença  - 01a Vara;BA;Medio_Porte;89597;6200.79003906;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;131;3;393;131
TRT5;G1;20044;Trabalho;Vitória da Conquista  - 02a Vara;BA;Grande_Porte;318901;9854.70996094;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;527;2;3059;1529.5
TRT5;G2;20045;Trabalho;GABINETE - DESEMBARGADORA DO TRABALHO ANA LUCIA BEZERRA;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;594;5;2596;519.2
TRT5;G2;20047;Trabalho;GABINETE - DESEMBARGADORA DO TRABALHO DEBORA MACHADO;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;465;7;4302;614.5714285714287
TRT5;G2;20048;Trabalho;GABINETE - DESEMBARGADORA DO TRABALHO GRAÇA BONESS;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;542;3;1715;571.6666666666666
TRT5;G2;20049;Trabalho;GABINETE - DESEMBARGADORA DO TRABALHO IVANA MAGALDI;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1126;2;2252;1126
TRT5;G2;20051;Trabalho;GABINETE - DESEMBARGADORA DO TRABALHO LOURDES LINHARES;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;510;7;4265;609.2857142857142
TRT5;G2;20054;Trabalho;GABINETE - DESEMBARGADORA DO TRABALHO MARIA ADNA AGUIAR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;513;1;513;513
TRT5;G2;20056;Trabalho;GABINETE - DESEMBARGADORA DO TRABALHO NELIA  NEVES;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;334;2;895;447.5
TRT5;G2;20061;Trabalho;GABINETE - DESEMBARGADOR DO TRABALHO EDILTON MEIRELES;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1835;17;24279;1428.1764705882351
TRT5;G2;20062;Trabalho;GABINETE - DESEMBARGADOR DO TRABALHO ESEQUIAS OLIVEIRA;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;2268;4;7374;1843.5
TRT5;G2;20063;Trabalho;GABINETE - DESEMBARGADOR DO TRABALHO HUMBERTO JORGE LIMA MACHADO;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;587;3;2126;708.6666666666666
TRT5;G2;20066;Trabalho;GABINETE - DESEMBARGADOR DO TRABALHO NORBERTO FRERICHS;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;561;11;7688;698.9090909090909
TRT5;G2;20067;Trabalho;GABINETE - DESEMBARGADOR DO TRABALHO PAULINO COUTO;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;2186;1;2186;2186
TRT5;G2;20070;Trabalho;GABINETE - DESEMBARGADOR DO TRABALHO TADEU VIEIRA;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;581;7;7835;1119.2857142857142
TRT5;G2;20071;Trabalho;GABINETE - DESEMBARGADOR DO TRABALHO VALTERCIO OLIVEIRA;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;537;5;3658;731.5999999999999
TRT5;G2;20072;Trabalho;GABINETE - DESEMBARGADOR LUIZ ROBERTO PEIXOTO DE MATTOS SANTOS;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;390;1;390;390
TRT5;G2;20073;Trabalho;GABINETE - DESEMBARGADOR PIRES RIBEIRO;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;448;4;3581;895.2499999999999
TRT5;G2;27627;Trabalho;GABINETE - DESEMBARGADORA DO TRABALHO SUZANA INÁCIO;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;857;1;857;857
TRT5;G2;78924;Trabalho;GABINETE DA PRESIDÊNCIA	;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;119;2;1954;977
TRT5;G2;81217;Trabalho;GABINETE -  DESEMBARGADORA ANA PAOLA M.DINIZ;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;477;1;477;477
TRT6;G1;20650;Trabalho;RECIFE  - 01A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;707;137;137200;1001.4598540145984
TRT6;G1;20651;Trabalho;RECIFE  - 02A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;743;111;102637;924.6576576576582
TRT6;G1;20652;Trabalho;RECIFE  - 03A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1157;128;152790;1193.6718750000007
TRT6;G1;20653;Trabalho;RECIFE  - 04A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1393;130;176935;1361.0384615384621
TRT6;G1;20654;Trabalho;RECIFE  - 05A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1595;171;237246;1387.4035087719296
TRT6;G1;20655;Trabalho;RECIFE  - 06A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1631;103;142506;1383.5533980582532
TRT6;G1;20656;Trabalho;RECIFE  - 07A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1753;139;220443;1585.9208633093526
TRT6;G1;20657;Trabalho;RECIFE  - 08A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1464;162;218313;1347.611111111111
TRT6;G1;20658;Trabalho;RECIFE  - 09A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;798;94;89961;957.0319148936169
TRT6;G1;20659;Trabalho;RECIFE  - 10A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;936;95;111600;1174.7368421052636
TRT6;G1;20660;Trabalho;RECIFE  - 11A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1651;132;187894;1423.4393939393944
TRT6;G1;20661;Trabalho;RECIFE  - 12A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1681;129;193329;1498.6744186046515
TRT6;G1;20662;Trabalho;RECIFE  - 13A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1089;201;239610;1192.0895522388057
TRT6;G1;20663;Trabalho;RECIFE  - 14A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1229;99;128302;1295.979797979798
TRT6;G1;20664;Trabalho;RECIFE  - 15A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1559;100;135026;1350.2599999999995
TRT6;G1;20665;Trabalho;RECIFE  - 16A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;841;89;90967;1022.1011235955054
TRT6;G1;20666;Trabalho;RECIFE  - 17A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1039;90;105620;1173.5555555555552
TRT6;G1;20667;Trabalho;RECIFE  - 18A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1671;122;168949;1384.8278688524597
TRT6;G1;20668;Trabalho;RECIFE  - 19A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;894;291;283379;973.810996563574
TRT6;G1;20669;Trabalho;RECIFE  - 20A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1434;112;143970;1285.4464285714303
TRT6;G1;20670;Trabalho;RECIFE  - 21A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1425;98;130826;1334.9591836734692
TRT6;G1;20671;Trabalho;RECIFE  - 22A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1429;123;143230;1164.471544715448
TRT6;G1;20672;Trabalho;RECIFE  - 23A VARA;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;870;283;269159;951.0918727915199
TRT6;G1;20673;Trabalho;ARARIPINA - 01A VARA;PE;Medio_Porte;79877;4284.79980469;Municipio com baixo PIB per capita;;Trabalho;Acervo Grande;1561;129;178145;1380.9689922480627
TRT6;G1;20674;Trabalho;BARREIROS  - 01A VARA;PE;Medio_Porte;43911;3894.77001953;Municipio com baixo PIB per capita;;Trabalho;Acervo Grande;1449;64;102184;1596.624999999999
TRT6;G1;20675;Trabalho;BARREIROS  - 02A VARA;PE;Medio_Porte;43911;3894.77001953;Municipio com baixo PIB per capita;;Trabalho;Acervo Grande;1437;252;345824;1372.3174603174593
TRT6;G1;20676;Trabalho;BELO JARDIM  - 01A VARA;PE;Medio_Porte;74028;9439.33007812;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;773;49;42286;862.9795918367344
TRT6;G1;20677;Trabalho;CABO DE SANTO AGOSTINHO  - 01A VARA;PE;Grande_Porte;171583;22301.08984375;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1106;253;299213;1182.6600790513842
TRT6;G1;20678;Trabalho;CABO DE SANTO AGOSTINHO  - 02A VARA;PE;Grande_Porte;171583;22301.08984375;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;613;228;181015;793.9254385964908
TRT6;G1;20679;Trabalho;CARPINA  - 01A VARA;PE;Medio_Porte;68070;6282.25;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;503;151;97654;646.7152317880798
TRT6;G1;20680;Trabalho;CARUARU  - 01A VARA;PE;Grande_Porte;298501;8108.52001953;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1889;33;56840;1722.4242424242423
TRT6;G1;20681;Trabalho;CARUARU  - 02A VARA;PE;Grande_Porte;298501;8108.52001953;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1942;54;88428;1637.5555555555552
TRT6;G1;20682;Trabalho;CARUARU  - 03A VARA;PE;Grande_Porte;298501;8108.52001953;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1781;68;99282;1460.0294117647052
TRT6;G1;20683;Trabalho;CATENDE  - 01A VARA;PE;Medio_Porte;35251;4193.02978516;Municipio com baixo PIB per capita;;Trabalho;Acervo Grande;2173;44;89273;2028.931818181818
TRT6;G1;20684;Trabalho;ESCADA  - 01A VARA;PE;Medio_Porte;62604;5225.50976562;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;838;29;32008;1103.724137931034
TRT6;G1;20685;Trabalho;GARANHUNS  - 01A VARA;PE;Grande_Porte;131313;7229.58984375;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;687;46;48509;1054.5434782608695
TRT6;G1;20686;Trabalho;GOIANA  - 01A VARA;PE;Medio_Porte;74424;8521.44042969;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1041;259;288962;1115.6833976833982
TRT6;G1;20687;Trabalho;GOIANA  - 02A VARA;PE;Medio_Porte;74424;8521.44042969;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;218;5;1860;372
TRT6;G1;20688;Trabalho;GOIANA  - 03A VARA;PE;Medio_Porte;74424;8521.44042969;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;579;10;5378;537.8
TRT6;G1;20689;Trabalho;IGARASSU  - 01A VARA;PE;Grande_Porte;100191;10557.33984375;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1284;171;206624;1208.3274853801177
TRT6;G1;20690;Trabalho;IGARASSU  - 02A VARA;PE;Grande_Porte;100191;10557.33984375;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;517;28;18219;650.6785714285716
TRT6;G1;20691;Trabalho;IPOJUCA  - 01A VARA;PE;Medio_Porte;75512;93791.75;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1348;180;244182;1356.5666666666664
TRT6;G1;20692;Trabalho;IPOJUCA  - 02A VARA;PE;Medio_Porte;75512;93791.75;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;1819;107;179042;1673.28971962617
TRT6;G1;20693;Trabalho;IPOJUCA  - 03A VARA;PE;Medio_Porte;75512;93791.75;Municipio com alto PIB per capita;;Trabalho;Acervo Grande;818;26;23078;887.6153846153845
TRT6;G1;20694;Trabalho;JABOATÃO DOS GUARARAPES  - 01A VARA;PE;Grande_Porte;687688;10279.04980469;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1631;129;198579;1539.3720930232566
TRT6;G1;20695;Trabalho;JABOATÃO DOS GUARARAPES  - 02A VARA;PE;Grande_Porte;687688;10279.04980469;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1826;115;185573;1613.6782608695667
TRT6;G1;20696;Trabalho;JABOATÃO DOS GUARARAPES  - 03A VARA;PE;Grande_Porte;687688;10279.04980469;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1553;177;239137;1351.0564971751412
TRT6;G1;20697;Trabalho;JABOATÃO DOS GUARARAPES  - 04A VARA;PE;Grande_Porte;687688;10279.04980469;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1576;119;166973;1403.1344537815128
TRT6;G1;20698;Trabalho;JABOATÃO DOS GUARARAPES  - 05A VARA;PE;Grande_Porte;687688;10279.04980469;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;502;74;46055;622.3648648648649
TRT6;G1;20699;Trabalho;LIMOEIRO  - 01A VARA;PE;Medio_Porte;57243;4702.00976562;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;280;48;24921;519.1875000000001
TRT6;G1;20700;Trabalho;NAZARÉ DA MATA  - 01A VARA;PE;Medio_Porte;30185;6293.18994141;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;2148;17;35962;2115.4117647058824
TRT6;G1;20701;Trabalho;NAZARÉ DA MATA  - 02A VARA;PE;Medio_Porte;30185;6293.18994141;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;124;6;4002;667
TRT6;G1;20702;Trabalho;OLINDA  - 01A VARA;PE;Grande_Porte;397268;6547.49023438;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1443;87;113040;1299.3103448275865
TRT6;G1;20703;Trabalho;OLINDA  - 02A VARA;PE;Grande_Porte;397268;6547.49023438;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;885;159;157667;991.6163522012583
TRT6;G1;20704;Trabalho;OLINDA  - 03A VARA;PE;Grande_Porte;397268;6547.49023438;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1452;206;265032;1286.5631067961156
TRT6;G1;20705;Trabalho;PALMARES  - 01A VARA;PE;Medio_Porte;58819;6580.97998047;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;2089;131;243586;1859.435114503816
TRT6;G1;20706;Trabalho;PALMARES  - 02A VARA;PE;Medio_Porte;58819;6580.97998047;Municipio com médio PIB per capita;;Trabalho;Acervo Médio;923;6;5366;894.3333333333335
TRT6;G1;20707;Trabalho;PAULISTA  - 01A VARA;PE;Grande_Porte;319373;5760.24023438;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1264;121;147945;1222.685950413224
TRT6;G1;20708;Trabalho;PAULISTA  - 02A VARA;PE;Grande_Porte;319373;5760.24023438;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;791;229;217265;948.7554585152834
TRT6;G1;20709;Trabalho;PESQUEIRA  - 01A VARA;PE;Medio_Porte;64454;4509.93994141;Municipio com baixo PIB per capita;;Trabalho;Acervo Grande;1717;18;22938;1274.3333333333335
TRT6;G1;20710;Trabalho;PETROLINA  - 01A VARA;PE;Grande_Porte;281851;8101.25;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;558;498;395516;794.2088353413659
TRT6;G1;20711;Trabalho;PETROLINA  - 02A VARA;PE;Grande_Porte;281851;8101.25;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;682;358;330415;922.9469273743017
TRT6;G1;20712;Trabalho;PETROLINA  - 03A VARA;PE;Grande_Porte;281851;8101.25;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;579;52;35172;676.3846153846152
TRT6;G1;20713;Trabalho;RIBEIRÃO  - 01A VARA;PE;Medio_Porte;39317;5370.12011719;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1425;76;122636;1613.631578947368
TRT6;G1;20714;Trabalho;RIBEIRÃO  - 02A VARA;PE;Medio_Porte;39317;5370.12011719;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;815;3;2279;759.6666666666666
TRT6;G1;20715;Trabalho;SALGUEIRO  - 01A VARA;PE;Medio_Porte;55435;5684.20996094;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1370;227;331552;1460.581497797358
TRT6;G1;20716;Trabalho;SÃO LOURENÇO DA MATA  - 01A VARA;PE;Grande_Porte;99945;4308.37988281;Municipio com baixo PIB per capita;;Trabalho;Acervo Grande;926;186;207050;1113.1720430107518
TRT6;G1;20717;Trabalho;SERRA TALHADA  - 01A VARA;PE;Medio_Porte;80294;6774.31982422;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;387;65;43016;661.7846153846152
TRT6;G1;20718;Trabalho;TIMBAÚBA  - 01A VARA;PE;Medio_Porte;51770;7453.60986328;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;577;241;173518;719.9917012448141
TRT6;G1;20719;Trabalho;VITÓRIA DE SANTO ANTÃO  - 01A VARA;PE;Grande_Porte;126399;8095.04003906;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;614;206;143531;696.7524271844663
TRT6;G1;20720;Trabalho;POSTO AVANÇADO DE FLORESTA;PE;Medio_Porte;28100;7283.64990234;Municipio com médio PIB per capita;;Trabalho;Acervo Grande;1729;127;190316;1498.5511811023632
TRT6;G1;20721;Trabalho;POSTO AVANÇADO DE SERTÂNIA;PE;Medio_Porte;35914;4500.39013672;Municipio com baixo PIB per capita;;Trabalho;Acervo Grande;2072;13;22665;1743.461538461539
TRT6;G1;20722;Trabalho;POSTO AVANÇADO DE SURUBIM;PE;Medio_Porte;56795;4668.06982422;Municipio com médio PIB per capita;;Trabalho;Acervo Médio;699;23;26456;1150.2608695652175
