codtribunal;grau;cod_orgao_julg;desc_orgao_julg;tipo_justica;uf;tipo_processo_classificacao_2;Porte;atuacao_class_2;Classificacao_Arcevo_1;Classificacao_Acervo_2;Median(numero_dias);Count*(npu)
TRT4;G1;46972;28ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1914;83
TRT4;G1;46973;29ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1347;113
TRT4;G1;46974;30ª Porto Alegre;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1817;118
TRT4;G1;46975;1ª Rio Grande;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1931;49
TRT4;G1;46976;2ª Rio Grande;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;696;22
TRT4;G1;46977;3ª Rio Grande;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;476;28
TRT4;G1;46978;4ª Rio Grande;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;417;22
TRT4;G1;46979;VT Rosario do Sul;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1464;23
TRT4;G1;46980;1ª Santa Cruz do Sul;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1252;28
TRT4;G1;46981;2ª Santa Cruz do Sul;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1854;41
TRT4;G1;46982;3ª Santa Cruz do Sul;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1816;25
TRT4;G1;46983;1ª Santa Maria;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1783;73
TRT4;G1;46984;2ª Santa Maria;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;978;60
TRT4;G1;46986;1ª Santa Rosa;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1636;72
TRT4;G1;46987;2ª Santa Rosa;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;686;24
TRT4;G1;46989;VT Santiago;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;2261;53
TRT4;G1;46990;VT Santo Ângelo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;746;77
TRT4;G1;46992;VT Sao Borja;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1629;26
TRT4;G1;46993;VT Sao Gabriel;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;699;23
TRT4;G1;46994;VT São Jerônimo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1638;53
TRT4;G1;46995;1ª Sao Leopoldo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1609;97
TRT4;G1;46996;2ª Sao Leopoldo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;806;41
TRT4;G1;46997;3ª Sao Leopoldo;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;720;35
TRT4;G1;46998;4ª Sao Leopoldo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1008;24
TRT4;G1;47000;1ª Sapiranga;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;889;29
TRT4;G1;47001;2ª Sapiranga;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1863;43
TRT4;G1;47002;3ª Sapiranga;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;729;37
TRT4;G1;47003;1ª Sapucaia do Sul;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;622;28
TRT4;G1;47005;VT Soledade;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1214;53
TRT4;G1;47006;1ª Taquara;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;830;29
TRT4;G1;47007;2ª Taquara;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;944;31
TRT4;G1;47008;3ª Taquara;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1848;35
TRT4;G1;47010;Posto de Capão da Canoa;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1520;33
TRT4;G1;47012;VT Três Passos;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;915;31
TRT4;G1;47014;VT Triunfo;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;555;79
TRT4;G1;47015;1ª Uruguaiana;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1856;43
TRT4;G1;47016;2ª Uruguaiana;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1837;60
TRT4;G1;47017;VT Vacaria;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;1614;33
TRT4;G1;47018;VT Viamao;Trabalho;RS;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1764;38
TRT4;G2;47041;GABINETE JOÃO BATISTA DE MATOS DANDA;Trabalho;RS;Cível;;Cível;Acervo Médio;Acervo Médio;1030;23
TRT4;G2;47052;GABINETE LUCIA EHRENBRINK;Trabalho;RS;Cível;;Cível;Acervo Grande;Acervo Grande;149;27
TRT5;G1;19991;VARA DO TRABALHO DE JACOBINA;Trabalho;BA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;130;36
TRT5;G1;20005;09ª VARA DO TRABALHO DE SALVADOR;Trabalho;BA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;937;23
TRT6;G1;20650;RECIFE  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;707;137
TRT6;G1;20651;RECIFE  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;743;111
TRT6;G1;20652;RECIFE  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1157;128
TRT6;G1;20653;RECIFE  - 04A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1393;130
TRT6;G1;20654;RECIFE  - 05A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1595;171
TRT6;G1;20655;RECIFE  - 06A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1631;103
TRT6;G1;20656;RECIFE  - 07A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1753;139
TRT6;G1;20657;RECIFE  - 08A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1464;162
TRT6;G1;20658;RECIFE  - 09A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;798;94
TRT6;G1;20659;RECIFE  - 10A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;936;95
TRT6;G1;20660;RECIFE  - 11A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1651;132
TRT6;G1;20661;RECIFE  - 12A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1681;129
TRT6;G1;20662;RECIFE  - 13A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1089;201
TRT6;G1;20663;RECIFE  - 14A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1229;99
TRT6;G1;20664;RECIFE  - 15A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1559;100
TRT6;G1;20665;RECIFE  - 16A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;841;89
TRT6;G1;20666;RECIFE  - 17A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1039;90
TRT6;G1;20667;RECIFE  - 18A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1671;122
TRT6;G1;20668;RECIFE  - 19A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;894;291
TRT6;G1;20669;RECIFE  - 20A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1434;112
TRT6;G1;20670;RECIFE  - 21A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1425;98
TRT6;G1;20671;RECIFE  - 22A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1429;123
TRT6;G1;20672;RECIFE  - 23A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;870;283
TRT6;G1;20673;ARARIPINA - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1561;129
TRT6;G1;20674;BARREIROS  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Grande;Acervo Grande;1449;64
TRT6;G1;20675;BARREIROS  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1437;252
TRT6;G1;20676;BELO JARDIM  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;773;49
TRT6;G1;20677;CABO DE SANTO AGOSTINHO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1106;253
TRT6;G1;20678;CABO DE SANTO AGOSTINHO  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;613;228
TRT6;G1;20679;CARPINA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;503;151
TRT6;G1;20680;CARUARU  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1889;33
TRT6;G1;20681;CARUARU  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1942;54
TRT6;G1;20682;CARUARU  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1781;68
TRT6;G1;20683;CATENDE  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2173;44
TRT6;G1;20684;ESCADA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Grande;Acervo Grande;838;29
TRT6;G1;20685;GARANHUNS  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;687;46
TRT6;G1;20686;GOIANA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1041;259
TRT6;G1;20689;IGARASSU  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1284;171
TRT6;G1;20690;IGARASSU  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;517;28
TRT6;G1;20691;IPOJUCA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1348;180
TRT6;G1;20692;IPOJUCA  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1819;107
TRT6;G1;20693;IPOJUCA  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Grande;Acervo Grande;818;26
TRT6;G1;20694;JABOATÃO DOS GUARARAPES  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1631;129
TRT6;G1;20695;JABOATÃO DOS GUARARAPES  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1826;115
TRT6;G1;20696;JABOATÃO DOS GUARARAPES  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1553;177
TRT6;G1;20697;JABOATÃO DOS GUARARAPES  - 04A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1576;119
TRT6;G1;20698;JABOATÃO DOS GUARARAPES  - 05A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;502;74
TRT6;G1;20699;LIMOEIRO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;280;48
TRT6;G1;20702;OLINDA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1443;87
TRT6;G1;20703;OLINDA  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;885;159
TRT6;G1;20704;OLINDA  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1452;206
TRT6;G1;20705;PALMARES  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2089;131
TRT6;G1;20707;PAULISTA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1264;121
TRT6;G1;20708;PAULISTA  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;791;229
TRT6;G1;20710;PETROLINA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;558;498
TRT6;G1;20711;PETROLINA  - 02A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;682;358
TRT6;G1;20712;PETROLINA  - 03A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;579;52
TRT6;G1;20713;RIBEIRÃO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1425;76
TRT6;G1;20715;SALGUEIRO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1370;227
TRT6;G1;20716;SÃO LOURENÇO DA MATA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;926;186
TRT6;G1;20717;SERRA TALHADA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;387;65
TRT6;G1;20718;TIMBAÚBA  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;577;241
TRT6;G1;20719;VITÓRIA DE SANTO ANTÃO  - 01A VARA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;614;206
TRT6;G1;20720;POSTO AVANÇADO DE FLORESTA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1729;127
TRT6;G1;20722;POSTO AVANÇADO DE SURUBIM;Trabalho;PE;Cível;;Cível;Acervo Médio;Acervo Médio;699;23
TRT6;G2;20763;PRESIDÊNCIA;Trabalho;PE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;123;21
TRT6;G2;74270;GAB. DES. CARLOS EDUARDO GOMES PUGLIESI;Trabalho;PE;Cível;;Cível;Acervo Médio;Acervo Médio;980;21
TRT7;G1;50304;Caucaia  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;681;23
TRT7;G1;50305;Caucaia  - 02ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;474;30
TRT7;G1;50308;Eusébio  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;364;44
TRT7;G1;50309;Fortaleza  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1523;94
TRT7;G1;50311;Fortaleza  - 03ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;851;67
TRT7;G1;50314;Fortaleza  - 06ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;523;31
TRT7;G1;50316;Fortaleza  - 08ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;491;26
TRT7;G1;50322;Fortaleza  - 14ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;341;23
TRT7;G1;50323;Fortaleza  - 15ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;463;34
TRT7;G1;50324;Fortaleza  - 16ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;533;26
TRT7;G1;50325;Fortaleza  - 17ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;872;25
TRT7;G1;50326;Fortaleza  - 18ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;397;36
TRT7;G1;50329;1ª Vara da Região do Cariri;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;556;30
TRT7;G1;50330;2ª Vara da Região do Cariri;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;301;39
TRT7;G1;50335;Maracanaú  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;373;28
TRT7;G1;50336;Maracanaú  - 02ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;290;31
TRT7;G1;50338;Pacajus  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;377;56
TRT7;G1;50341;Sobral  - 02ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;535;35
TRT7;G1;50343;Tianguá  - 01ª Vara;Trabalho;CE;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1082;169
TRT8;G1;20508;1ª VARA DO TRABALHO DE ABAETETUBA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1138;65
TRT8;G1;20509;2ª VARA DO TRABALHO DE ABAETETUBA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1094;71
TRT8;G1;20510;VARA DO TRABALHO DE ALTAMIRA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;746;47
TRT8;G1;20511;1ª VARA DO TRABALHO DE ANANINDEUA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;626;190
TRT8;G1;20512;2ª VARA DO TRABALHO DE ANANINDEUA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1071;170
TRT8;G1;20513;3ª VARA DO TRABALHO DE ANANINDEUA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1382;138
TRT8;G1;20514;4ª VARA DO TRABALHO DE ANANINDEUA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;869;149
TRT8;G1;20515;1ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;358;96
TRT8;G1;20515;1ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1752;62
TRT8;G1;20516;2ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;418;111
TRT8;G1;20516;2ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2047;42
TRT8;G1;20517;3ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;391;116
TRT8;G1;20517;3ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1552;108
TRT8;G1;20518;4ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;364;150
TRT8;G1;20518;4ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1956;29
TRT8;G1;20519;5ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;384;155
TRT8;G1;20519;5ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1594;37
TRT8;G1;20520;6ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;401;89
TRT8;G1;20520;6ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2105;68
TRT8;G1;20521;7ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;411;172
TRT8;G1;20521;7ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1893;41
TRT8;G1;20522;8ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;458;113
TRT8;G1;20522;8ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1892;36
TRT8;G1;20523;9ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;406;125
TRT8;G1;20523;9ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1972;25
TRT8;G1;20524;10ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;272;103
TRT8;G1;20524;10ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1194;39
TRT8;G1;20525;11ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;459;101
TRT8;G1;20525;11ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1648;37
TRT8;G1;20526;12ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;382;89
TRT8;G1;20526;12ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;777;64
TRT8;G1;20527;13ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;483;104
TRT8;G1;20527;13ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1666;61
TRT8;G1;20528;14ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;356;61
TRT8;G1;20528;14ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1492;72
TRT8;G1;20529;15ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;728;150
TRT8;G1;20529;15ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1666;82
TRT8;G1;20530;16ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;450;103
TRT8;G1;20530;16ª VARA DO TRABALHO DE BELÉM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1539;27
TRT8;G1;20531;17ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;416;121
TRT8;G1;20532;18ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;356;69
TRT8;G1;20533;19ª VARA DO TRABALHO DE BELEM;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;394;103
TRT8;G1;20534;VARA DO TRABALHO DE BREVES;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;410;24
TRT8;G1;20535;VARA DO TRABALHO DE CAPANEMA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;729;30
TRT8;G1;20536;VARA DO TRABALHO DE CASTANHAL;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;977;94
TRT8;G1;20537;VARA DO TRABALHO DE ITAITUBA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1428;76
TRT8;G1;20538;VARA DO TRABALHO DE LARANJAL DO JARI - MONTE DOURADO;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1476;95
TRT8;G1;20539;1ª VARA DO TRABALHO DE MACAPA;Trabalho;AP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;651;49
TRT8;G1;20539;1ª VARA DO TRABALHO DE MACAPÁ;Trabalho;AP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1620;119
TRT8;G1;20540;2ª VARA DO TRABALHO DE MACAPA;Trabalho;AP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;607;33
TRT8;G1;20540;2ª VARA DO TRABALHO DE MACAPÁ;Trabalho;AP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1827;117
TRT8;G1;20541;3ª VARA DO TRABALHO DE MACAPA;Trabalho;AP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;344;32
TRT8;G1;20541;3ª VARA DO TRABALHO DE MACAPÁ;Trabalho;AP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1634;117
TRT8;G1;20542;4ª VARA DO TRABALHO DE MACAPA;Trabalho;AP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;482;29
TRT8;G1;20542;4ª VARA DO TRABALHO DE MACAPÁ;Trabalho;AP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1782;71
TRT8;G1;20543;5ª VARA DO TRABALHO DE MACAPA;Trabalho;AP;Cível;;Cível;Acervo Grande;Acervo Grande;264;26
TRT8;G1;20544;6ª VARA DO TRABALHO DE MACAPA;Trabalho;AP;Cível;;Cível;Acervo Grande;Acervo Grande;205;27
TRT8;G1;20546;8ª VARA DO TRABALHO DE MACAPA;Trabalho;AP;Cível;;Cível;Acervo Grande;Acervo Grande;574;31
TRT8;G1;20547;1ª VARA DO TRABALHO DE MARABA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;399;64
TRT8;G1;20547;1ª VARA DO TRABALHO DE MARABÁ;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1748;95
TRT8;G1;20548;2ª VARA DO TRABALHO DE MARABA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;198;103
TRT8;G1;20548;2ª VARA DO TRABALHO DE MARABÁ;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1751;92
TRT8;G1;20549;3ª VARA DO TRABALHO DE MARABA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;309;40
TRT8;G1;20550;4ª VARA DO TRABALHO DE MARABA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;315;46
TRT8;G1;20551;VARA DO TRABALHO DE ÓBIDOS;Trabalho;PA;Cível;;Cível;Acervo Grande;Acervo Grande;1314;23
TRT8;G1;20552;VARA DO TRABALHO DE PARAGOMINAS;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1347;95
TRT8;G1;20553;1ª VARA DO TRABALHO DE PARAUAPEBAS;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2092;395
TRT8;G1;20554;2ª VARA DO TRABALHO DE PARAUAPEBAS;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1640;161
TRT8;G1;20557;VARA DO TRABALHO DE REDENCAO;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;149;45
TRT8;G1;20557;VARA DO TRABALHO DE REDENÇÃO;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1443;76
TRT8;G1;20558;VARA DO TRABALHO DE SANTA IZABEL DO PARA;Trabalho;PA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;170;121
